data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-04-12 23:47:41;2347;Porto Alegre;Mariana Gomes;iPhone 13;Michael Jackson;masculino;pix
2025-04-13 15:13:35;2348;Belo Horizonte;Carlos Silva;Monitor LG Ultrawide;Wilford Pierce;masculino;pix
2025-04-13 16:55:40;2349;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Rene Pearson;masculino;cartão de dédito
2025-04-13 17:07:38;2350;São Luís;Emanuelle Victoria;Smartwatch Garmin;Nina Rodarte;feminino;pix
2025-04-13 18:30:34;2351;Natal;João Matos;Câmera Canon EOS;Sara Hill;feminino;boleto
2025-04-13 18:49:37;2352;Natal;Larissa Ferreira;Mouse Gamer Logitech;Renato Kimmer;masculino;cartão de dédito
2025-04-13 20:13:32;2353;Rio de Janeiro;Pedro Souza;Mouse Gamer Logitech;Sonja Kingsley;feminino;pix
2025-04-13 22:59:32;2354;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;James Jacobs;feminino;pix
2025-04-13 23:15:34;2355;Porto Alegre;Roberto Ferreira;Teclado Mecânico HyperX;Donald Williams;masculino;cartão de dédito
2025-04-13 23:40:32;2356;Recife;Patrícia Carvalho;Smartwatch Garmin;David Kyer;masculino;dinheiro
2025-04-13 23:58:34;2357;Recife;Ricardo Mendes;Notebook Dell Inspiron;Shaun Mccormick;masculino;dinheiro
2025-04-13 23:59:39;2358;Florianópolis;Tiago Lima;Smartwatch Garmin;Jennifer Ramsey;feminino;boleto
2025-04-14 17:24:34;2359;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Rita Cahill;feminino;cartão de dédito
2025-04-14 17:44:33;2360;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Ariel Simpkins;masculino;boleto
2025-04-14 18:17:40;2361;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Donna Arnold;feminino;cartão de crédito
2025-04-14 18:18:37;2362;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Simone Coleman;feminino;cartão de dédito
2025-04-14 18:56:33;2363;Porto Alegre;Mariana Gomes;iPhone 13;Nicholas Wilson;masculino;dinheiro
2025-04-14 19:05:39;2364;Natal;João Matos;Smartphone Samsung Galaxy;Kevin Coburn;masculino;pix
2025-04-14 20:08:39;2365;Fortaleza;Beatriz Rocha;Mouse Gamer Logitech;Lisa Nadeau;feminino;boleto
2025-04-14 20:25:34;2366;São Luís;Emanuelle Victoria;Smartwatch Garmin;Queenie Toki;feminino;boleto
2025-04-14 20:40:35;2367;São Paulo;Ana Oliveira;Mouse Gamer Logitech;Eric Shones;masculino;boleto
2025-04-14 22:01:35;2368;Fortaleza;André Lima;Tablet Apple Ipad;Shirley Barrio;feminino;dinheiro
2025-04-14 23:12:33;2369;Porto Alegre;Roberto Ferreira;Teclado Mecânico HyperX;Scott Zuchowski;masculino;boleto
2025-04-15 00:14:35;2370;São Paulo;Lucas Pereira;Câmera Canon EOS;Donald Soder;masculino;cartão de dédito
2025-04-15 00:18:32;2371;Fortaleza;Beatriz Rocha;Câmera Canon EOS;Linda Moore;feminino;cartão de dédito
2025-04-15 00:41:32;2372;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Laura Johnson;feminino;cartão de crédito
2025-04-15 15:15:32;2373;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Lana Dupas;feminino;pix
2025-04-15 16:39:40;2374;São Luís;Brenno Pacheco;Fone de Ouvido Sony;Dorothy Tucker;feminino;cartão de crédito
2025-04-15 17:30:41;2375;São Luís;Brenno Pacheco;Smartphone Samsung Galaxy;Judy Ross;feminino;pix
2025-04-15 18:32:37;2376;Natal;João Matos;iPhone 13;Kenneth Griffin;masculino;dinheiro
2025-04-15 19:20:36;2377;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;William Hannah;masculino;boleto
2025-04-15 19:30:37;2378;Fortaleza;Beatriz Rocha;Mouse Gamer Logitech;Paula Cecena;feminino;dinheiro
2025-04-15 19:55:34;2379;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Doris Mcdonald;feminino;cartão de dédito
2025-04-15 20:50:39;2380;Florianópolis;Gabriela Santos;iPhone 13;Aaron Kallin;masculino;boleto
2025-04-15 21:28:33;2381;Rio de Janeiro;Pedro Souza;Teclado Mecânico HyperX;Jean Sanders;feminino;cartão de dédito
2025-04-16 14:22:40;2382;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Larry Lamb;masculino;cartão de dédito
2025-04-16 14:38:34;2383;São Paulo;Lucas Pereira;Tablet Apple Ipad;Pearl Cervantes;feminino;dinheiro
2025-04-16 15:50:34;2384;Recife;Patrícia Carvalho;Notebook Dell Inspiron;Jon Kirby;masculino;cartão de crédito
2025-04-16 16:39:41;2385;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Rita Bennett;feminino;dinheiro
2025-04-16 18:22:33;2386;São Luís;Brenno Pacheco;Fone de Ouvido Sony;Vicki Thomas;feminino;cartão de crédito
2025-04-16 18:41:31;2387;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Kaitlin Mccutchen;feminino;pix
2025-04-16 19:19:33;2388;Natal;João Matos;Monitor LG Ultrawide;David Kish;masculino;dinheiro
2025-04-16 20:25:41;2389;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Larry Smith;masculino;dinheiro
2025-04-16 20:43:36;2390;Florianópolis;Tiago Lima;Tablet Apple Ipad;Frank Garcia;masculino;dinheiro
2025-04-16 21:53:35;2391;Natal;João Matos;Tablet Apple Ipad;Irma Gifford;feminino;cartão de dédito
2025-04-16 23:54:40;2392;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Linda Ausmus;feminino;cartão de crédito
2025-04-17 15:28:32;2393;Belo Horizonte;Fernanda Costa;Teclado Mecânico HyperX;Tracy Blossom;feminino;cartão de crédito
2025-04-17 20:12:30;2394;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Nina Gosman;feminino;cartão de crédito
2025-04-17 21:24:34;2395;Fortaleza;Beatriz Rocha;Monitor LG Ultrawide;Michael Newsome;masculino;pix
2025-04-17 21:55:30;2396;São Luís;Brenno Pacheco;iPhone 13;Bill Harris;masculino;cartão de crédito
2025-04-17 22:58:37;2397;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Gregory Linn;masculino;dinheiro
2025-04-18 00:28:34;2398;Rio de Janeiro;Juliana Almeida;Câmera Canon EOS;John Clark;masculino;cartão de crédito
2025-04-18 00:40:38;2399;Porto Alegre;Mariana Gomes;Teclado Mecânico HyperX;Larry Romero;masculino;cartão de dédito
2025-04-18 00:50:34;2400;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Marcus Hughes;masculino;pix
2025-04-18 16:12:41;2401;Recife;Ricardo Mendes;Smartwatch Garmin;Stephen Howdeshell;masculino;cartão de dédito
2025-04-18 16:22:30;2402;Natal;Larissa Ferreira;Notebook Dell Inspiron;Timothy Starnes;masculino;pix
2025-04-18 17:06:39;2403;Rio de Janeiro;Pedro Souza;Monitor LG Ultrawide;Shayna Lawrence;feminino;dinheiro
2025-04-18 19:28:33;2404;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Wm Spillman;masculino;pix
2025-04-18 20:13:40;2405;Recife;Patrícia Carvalho;Monitor LG Ultrawide;Patricia Esposito;feminino;boleto
2025-04-18 20:59:41;2406;São Paulo;Ana Oliveira;Mouse Gamer Logitech;Gary Thrall;masculino;cartão de crédito
2025-04-18 21:21:36;2407;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Ramon Weinberg;masculino;cartão de crédito
2025-04-18 22:27:32;2408;Florianópolis;Gabriela Santos;Teclado Mecânico HyperX;Elaine Leech;feminino;boleto
2025-04-18 22:56:36;2409;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Faye Rodriguez;feminino;cartão de dédito
2025-04-19 00:04:33;2410;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Donald Rodriquez;masculino;cartão de crédito
2025-04-19 00:35:30;2411;São Paulo;Lucas Pereira;Teclado Mecânico HyperX;William Rubin;masculino;dinheiro
2025-04-19 00:42:33;2412;Fortaleza;Beatriz Rocha;Teclado Mecânico HyperX;Dusty Somerville;feminino;boleto
2025-04-19 15:08:33;2413;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Sebastian Knoerzer;masculino;cartão de dédito
2025-04-19 16:45:33;2414;Fortaleza;André Lima;Câmera Canon EOS;Janet Horton;feminino;dinheiro
2025-04-19 18:02:40;2415;São Luís;Brenno Pacheco;iPhone 13;Charline Bell;feminino;cartão de crédito
2025-04-19 18:56:31;2416;São Paulo;Ana Oliveira;Teclado Mecânico HyperX;Anita Rudd;feminino;pix
2025-04-19 20:24:35;2417;Recife;Ricardo Mendes;Monitor LG Ultrawide;Norman Plaut;masculino;cartão de crédito
2025-04-19 20:53:37;2418;Natal;João Matos;Fone de Ouvido Sony;Emma Black;feminino;cartão de dédito
2025-04-19 21:22:41;2419;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Micheal Holloway;masculino;boleto
2025-04-19 22:03:35;2420;Recife;Ricardo Mendes;Notebook Dell Inspiron;Kathleen Bunting;feminino;cartão de dédito
2025-04-19 22:51:40;2421;Recife;Patrícia Carvalho;Notebook Dell Inspiron;Diana Lambert;feminino;dinheiro
2025-04-19 23:50:37;2422;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Krista Mckay;feminino;cartão de crédito
2025-04-20 00:29:33;2423;São Luís;Brenno Pacheco;Teclado Mecânico HyperX;Sarah Burrington;feminino;cartão de dédito
2025-04-20 01:07:31;2424;São Luís;Brenno Pacheco;iPhone 13;Willis Nogle;masculino;boleto
2025-04-20 15:36:33;2425;São Paulo;Lucas Pereira;Smartwatch Garmin;Willie Garcia;feminino;cartão de crédito
2025-04-20 15:51:33;2426;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Nancy Hayek;feminino;boleto
2025-04-20 16:00:35;2427;Natal;Larissa Ferreira;Monitor LG Ultrawide;Jeane Tyson;feminino;dinheiro
2025-04-20 16:30:36;2428;São Luís;Brenno Pacheco;Monitor LG Ultrawide;Curtis Pelletier;masculino;cartão de crédito
2025-04-20 17:23:35;2429;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Carol Mcfaddin;feminino;cartão de dédito
2025-04-20 17:31:41;2430;Porto Alegre;Roberto Ferreira;Câmera Canon EOS;Rosie Olsen;feminino;cartão de crédito
2025-04-20 18:23:34;2431;São Paulo;Ana Oliveira;Smartwatch Garmin;Cecille East;feminino;dinheiro
2025-04-20 19:13:33;2432;Recife;Patrícia Carvalho;Smartphone Samsung Galaxy;Brian Martin;masculino;pix
2025-04-20 21:11:36;2433;Fortaleza;André Lima;Monitor LG Ultrawide;Mike Villanova;masculino;cartão de dédito
2025-04-20 21:38:34;2434;São Luís;Emanuelle Victoria;Câmera Canon EOS;Christopher Behan;masculino;dinheiro
2025-04-20 22:04:37;2435;Florianópolis;Tiago Lima;iPhone 13;Candis Potts;feminino;boleto
2025-04-20 22:12:32;2436;Natal;Larissa Ferreira;Smartwatch Garmin;Jennifer Peltier;feminino;cartão de crédito
2025-04-20 23:08:37;2437;Porto Alegre;Roberto Ferreira;Monitor LG Ultrawide;Joel Hicks;masculino;boleto
2025-04-21 15:40:39;2438;Fortaleza;André Lima;Monitor LG Ultrawide;Clarence Isabell;masculino;dinheiro
2025-04-21 16:13:41;2439;Rio de Janeiro;Pedro Souza;Teclado Mecânico HyperX;Kevin Washington;masculino;dinheiro
2025-04-21 17:57:30;2440;Natal;Larissa Ferreira;Tablet Apple Ipad;Raul Richardson;masculino;cartão de dédito
2025-04-21 20:30:33;2441;Natal;Larissa Ferreira;Notebook Dell Inspiron;Augusta Moroz;feminino;boleto
2025-04-22 00:30:33;2442;São Luís;Brenno Pacheco;Câmera Canon EOS;Mike Campbell;masculino;cartão de dédito
2025-04-22 14:21:32;2443;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Timothy Burgoon;masculino;dinheiro
2025-04-22 15:39:38;2444;São Luís;Brenno Pacheco;iPhone 13;Kimberly Simmons;feminino;cartão de dédito
2025-04-22 16:10:39;2445;Recife;Ricardo Mendes;iPhone 13;Dorothy Slaughter;feminino;cartão de crédito
2025-04-22 16:24:30;2446;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;James Pate;masculino;pix
2025-04-22 16:37:33;2447;Natal;Larissa Ferreira;Câmera Canon EOS;David Huff;masculino;cartão de crédito
2025-04-22 16:50:37;2448;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Daniel Wilkerson;masculino;cartão de crédito
2025-04-22 16:58:34;2449;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Timothy Thompson;masculino;dinheiro
2025-04-22 17:51:33;2450;Recife;Ricardo Mendes;Fone de Ouvido Sony;Judy Mccabe;feminino;dinheiro
2025-04-22 20:21:35;2451;Natal;Larissa Ferreira;Notebook Dell Inspiron;Ruth From;feminino;dinheiro
2025-04-22 21:22:40;2452;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;James Hollenbeck;masculino;pix
2025-04-22 23:26:40;2453;Florianópolis;Gabriela Santos;Monitor LG Ultrawide;Bonnie Luker;feminino;dinheiro
2025-04-23 00:10:30;2454;Fortaleza;André Lima;Teclado Mecânico HyperX;Frances Phillips;feminino;dinheiro
2025-04-23 00:57:32;2455;São Paulo;Lucas Pereira;Teclado Mecânico HyperX;Timothy Fuller;masculino;pix
2025-04-23 15:30:36;2456;São Paulo;Ana Oliveira;Câmera Canon EOS;Theresa Grossman;feminino;cartão de dédito
2025-04-23 17:16:33;2457;Porto Alegre;Mariana Gomes;iPhone 13;Willie Wagner;masculino;cartão de dédito
2025-04-23 20:17:33;2458;Natal;Larissa Ferreira;iPhone 13;Lorrie Starrick;feminino;pix
2025-04-23 21:02:38;2459;Fortaleza;Beatriz Rocha;Notebook Dell Inspiron;Frederick Lee;masculino;cartão de dédito
2025-04-24 00:27:34;2460;Natal;Larissa Ferreira;Câmera Canon EOS;Augusta Bryant;feminino;boleto
2025-04-24 14:29:34;2461;Recife;Patrícia Carvalho;iPhone 13;Marion Berryhill;feminino;cartão de crédito
2025-04-24 14:45:30;2462;Fortaleza;André Lima;Câmera Canon EOS;Ernesto Arguello;masculino;cartão de crédito
2025-04-24 15:03:33;2463;Florianópolis;Gabriela Santos;Monitor LG Ultrawide;Frances Miller;feminino;dinheiro
2025-04-24 15:32:37;2464;São Paulo;Ana Oliveira;Câmera Canon EOS;Cassandra Burkhalter;feminino;boleto
2025-04-24 16:15:32;2465;Fortaleza;Beatriz Rocha;Tablet Apple Ipad;Ben Parks;masculino;cartão de dédito
2025-04-24 17:10:35;2466;Natal;Larissa Ferreira;Teclado Mecânico HyperX;Susan Timms;feminino;cartão de dédito
2025-04-24 17:32:38;2467;Rio de Janeiro;Pedro Souza;Câmera Canon EOS;Nicholas Leathers;masculino;cartão de dédito
2025-04-24 17:58:39;2468;Belo Horizonte;Carlos Silva;Monitor LG Ultrawide;Joseph Kimble;masculino;pix
2025-04-24 18:58:35;2469;Porto Alegre;Roberto Ferreira;Câmera Canon EOS;John Cota;masculino;boleto
2025-04-24 18:59:35;2470;Fortaleza;Beatriz Rocha;iPhone 13;Francis Lopez;masculino;cartão de dédito
2025-04-24 20:44:35;2471;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Florence Lambert;feminino;boleto
2025-04-24 21:06:36;2472;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Brian Tedder;masculino;boleto
2025-04-24 22:46:32;2473;Natal;Larissa Ferreira;Mouse Gamer Logitech;William Gratz;masculino;cartão de crédito
2025-04-24 23:32:33;2474;São Luís;Emanuelle Victoria;Smartphone Samsung Galaxy;Louis Cox;masculino;pix
2025-04-25 00:00:40;2475;São Luís;Emanuelle Victoria;Mouse Gamer Logitech;Donna Demopoulos;feminino;cartão de dédito
2025-04-25 01:04:30;2476;São Paulo;Ana Oliveira;Teclado Mecânico HyperX;Joe Trujillo;masculino;cartão de dédito
2025-04-25 16:47:39;2477;Florianópolis;Gabriela Santos;Teclado Mecânico HyperX;Sharon Bedward;feminino;cartão de crédito
2025-04-25 17:26:36;2478;São Luís;Emanuelle Victoria;Smartphone Samsung Galaxy;Mary Leneave;feminino;cartão de crédito
2025-04-25 18:26:32;2479;Recife;Patrícia Carvalho;Fone de Ouvido Sony;Avis Kelly;feminino;cartão de dédito
2025-04-25 19:21:36;2480;Belo Horizonte;Carlos Silva;Teclado Mecânico HyperX;Ralph Dossey;masculino;dinheiro
2025-04-25 20:35:31;2481;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Catherine Skinner;feminino;pix
2025-04-25 21:07:32;2482;Fortaleza;Beatriz Rocha;Smartphone Samsung Galaxy;Benjamin Robinson;masculino;cartão de crédito
2025-04-25 21:14:37;2483;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Joseph Mayes;masculino;boleto
2025-04-25 22:01:38;2484;Recife;Patrícia Carvalho;Fone de Ouvido Sony;Richard Ricker;masculino;pix
2025-04-25 22:20:39;2485;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Nicole Few;feminino;cartão de crédito
2025-04-25 22:56:31;2486;Porto Alegre;Roberto Ferreira;Teclado Mecânico HyperX;Deborah Merrell;feminino;cartão de crédito
2025-04-26 00:55:35;2487;Recife;Patrícia Carvalho;Smartphone Samsung Galaxy;Josie Temple;feminino;cartão de dédito
2025-04-26 14:50:30;2488;Fortaleza;André Lima;Mouse Gamer Logitech;Justin Rainey;masculino;dinheiro
2025-04-26 16:59:36;2489;Natal;Larissa Ferreira;iPhone 13;Peggy Harrison;feminino;boleto
2025-04-26 17:46:34;2490;São Luís;Brenno Pacheco;Smartphone Samsung Galaxy;Debbie Coulter;feminino;pix
2025-04-26 19:03:40;2491;São Paulo;Ana Oliveira;Câmera Canon EOS;Alicia Perez;feminino;pix
2025-04-26 20:58:30;2492;Recife;Patrícia Carvalho;Smartphone Samsung Galaxy;Samuel Pickell;masculino;dinheiro
2025-04-26 21:11:30;2493;Natal;Larissa Ferreira;Smartphone Samsung Galaxy;Cody Pace;masculino;cartão de crédito
2025-04-26 21:14:37;2494;Florianópolis;Tiago Lima;Tablet Apple Ipad;Francisca Lott;feminino;boleto
2025-04-26 22:12:33;2495;Porto Alegre;Mariana Gomes;iPhone 13;Tabitha Britt;feminino;cartão de dédito
2025-04-26 22:27:40;2496;São Luís;Emanuelle Victoria;Fone de Ouvido Sony;Charles Toste;masculino;pix
2025-04-26 22:30:41;2497;Recife;Patrícia Carvalho;Notebook Dell Inspiron;Larue Maye;feminino;pix
2025-04-26 22:53:33;2498;Fortaleza;Beatriz Rocha;Smartphone Samsung Galaxy;John Ellis;masculino;dinheiro
2025-04-26 23:16:31;2499;São Paulo;Ana Oliveira;Mouse Gamer Logitech;Jason Roach;masculino;pix
2025-04-27 14:51:31;2500;Porto Alegre;Mariana Gomes;Smartwatch Garmin;William Poole;masculino;boleto
2025-04-27 14:55:36;2501;Fortaleza;Beatriz Rocha;Fone de Ouvido Sony;Shirley Celestin;feminino;cartão de dédito
2025-04-27 15:24:32;2502;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Valarie Young;feminino;dinheiro
2025-04-27 16:40:30;2503;Natal;João Matos;Câmera Canon EOS;Betty Storey;feminino;boleto
2025-04-27 16:52:31;2504;São Luís;Emanuelle Victoria;Câmera Canon EOS;John Liriano;masculino;cartão de crédito
2025-04-27 18:41:31;2505;Belo Horizonte;Fernanda Costa;iPhone 13;Harriet Williams;feminino;dinheiro
2025-04-27 19:13:41;2506;São Luís;Emanuelle Victoria;iPhone 13;James Sanchez;masculino;cartão de crédito
2025-04-27 21:55:39;2507;Natal;Larissa Ferreira;iPhone 13;Leora Michels;feminino;boleto
2025-04-27 22:37:40;2508;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Charles Mays;masculino;pix
2025-04-28 01:07:36;2509;Fortaleza;André Lima;Smartwatch Garmin;Judith Billups;feminino;boleto
2025-04-28 14:21:33;2510;Porto Alegre;Roberto Ferreira;iPhone 13;Herman Wierzbicki;masculino;pix
2025-04-28 15:15:35;2511;Porto Alegre;Roberto Ferreira;Câmera Canon EOS;Joann Deluca;feminino;cartão de dédito
2025-04-28 15:17:40;2512;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Anibal Bugg;masculino;dinheiro
2025-04-28 15:41:35;2513;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Matthew Barnes;masculino;boleto
2025-04-28 16:44:39;2514;Porto Alegre;Roberto Ferreira;iPhone 13;Shirley Heath;masculino;cartão de crédito
2025-04-28 16:45:33;2515;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Iva Lutz;feminino;cartão de crédito
2025-04-28 17:43:36;2516;Florianópolis;Tiago Lima;Teclado Mecânico HyperX;Diedre Adkins;feminino;cartão de crédito
2025-04-28 18:39:37;2517;São Luís;Emanuelle Victoria;Tablet Apple Ipad;Barbara Rivera;feminino;pix
2025-04-28 20:30:34;2518;Fortaleza;Beatriz Rocha;Fone de Ouvido Sony;Charlene Ponce;feminino;cartão de dédito
2025-04-28 22:16:35;2519;Natal;Larissa Ferreira;iPhone 13;Herbert Brooks;masculino;pix
2025-04-28 22:18:31;2520;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Gilbert Jenks;masculino;cartão de crédito
2025-04-28 23:14:33;2521;Fortaleza;André Lima;iPhone 13;Terry Lange;masculino;cartão de crédito
2025-04-28 23:56:36;2522;Natal;João Matos;Smartphone Samsung Galaxy;Lisa Collins;feminino;boleto
2025-04-29 00:53:32;2523;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jeffrey Boutin;masculino;cartão de crédito
2025-04-29 15:29:35;2524;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Sheldon Vashaw;masculino;dinheiro
2025-04-29 15:45:40;2525;Rio de Janeiro;Juliana Almeida;Monitor LG Ultrawide;Elizabeth Evans;feminino;cartão de dédito
2025-04-29 18:28:34;2526;Rio de Janeiro;Juliana Almeida;Teclado Mecânico HyperX;Meagan Alexander;feminino;pix
2025-04-29 19:02:39;2527;Porto Alegre;Mariana Gomes;Câmera Canon EOS;Jarrod Bates;masculino;cartão de crédito
2025-04-29 19:19:35;2528;São Luís;Emanuelle Victoria;Fone de Ouvido Sony;Ella Phillips;feminino;cartão de crédito
2025-04-29 19:24:34;2529;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Jessica Williams;feminino;cartão de dédito
2025-04-29 19:33:32;2530;Belo Horizonte;Fernanda Costa;Mouse Gamer Logitech;Christopher Williams;masculino;cartão de crédito
2025-04-29 19:41:33;2531;Belo Horizonte;Carlos Silva;Monitor LG Ultrawide;George Krauss;masculino;pix
2025-04-29 21:01:36;2532;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Harris Patterson;masculino;cartão de crédito
2025-04-29 21:01:39;2533;Belo Horizonte;Fernanda Costa;Teclado Mecânico HyperX;Mary Kron;feminino;boleto
2025-04-29 21:52:31;2534;Florianópolis;Gabriela Santos;Smartwatch Garmin;Buffy Blanchard;feminino;boleto
2025-04-30 01:05:32;2535;Recife;Ricardo Mendes;Smartphone Samsung Galaxy;Robert Lankford;masculino;pix
2025-04-30 17:49:31;2536;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Joseph Hinkley;masculino;cartão de crédito
2025-04-30 18:08:30;2537;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Brent Godwin;masculino;boleto
2025-04-30 18:25:34;2538;São Luís;Emanuelle Victoria;Câmera Canon EOS;Marjorie Hurley;feminino;cartão de crédito
2025-04-30 23:06:36;2539;Florianópolis;Gabriela Santos;Câmera Canon EOS;Richard Muller;masculino;cartão de dédito
2025-05-01 00:08:36;2540;Natal;João Matos;Fone de Ouvido Sony;Carolyn Clasby;feminino;boleto
2025-05-01 00:13:30;2541;Recife;Patrícia Carvalho;Fone de Ouvido Sony;James Brown;masculino;dinheiro
2025-05-01 16:25:40;2542;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Neva Davis;feminino;boleto
